label,text
2,🙄 seriously kenny.. i can never stay in my good ass sleep cuz he stay blowin my phone up to open the door 😒 just cu… https://t.co/cBRoeaLgLO
2,This nigga really asked to use my bathroom 😒 gross
2,@CarolLuchsinger N sou boa com textos 😒
2,@Im_Me_KaSeY @michelle_m58 I️ tried blocking you 😒
2,Just saw two #JimBeam commercials back to back with Mila Kunis. 😒
2,@ev_amatory 😒
2,"@KoffeeYT Omg I can't stand that obsession with the ""1st"" thing 😣 its dumb. Like something a grade school aged child would do lol 😒"
2,Man fuck them 11s! 😒
2,Some bitches do not respect your relationship. 😒 https://t.co/KlIG6yMwzp
2,I hate it when someone sayes there gonna be there for you but there not 😒
2,"@PrimalLugia This.
Too many people are just throwing spoilers around 😒"
2,MQM MQM everywhere 😒
2,When really attractive people are really annoying 😒
2,Why is Plenti still emailing me. 😒
2,"@Hvppycr0ut0n Yeah, I hate being naked all the time too 😒"
2,and then tried to lay on my face 😒
2,hmph i miss talking to travis everyday he ghosted me bruh 😒
2,bored and I’m home by myself 😒
2,I got cute for nothing 😒
2,I don’t know anymore 😒
2,@AbhinavAgarwal @gatesfoundation @BillGates Some Sonali Khan is involved here. Why am I not surprised! 😒
2,Facebook is so embarrassing lately! The immaturity level is at an all time high ☹️ pathetic 😒
2,"Apparently when they surgeically remove your tooth &amp; do a bone graft, it can cause severe pain that will keep you up at night. 😒 #ouch"
2,"I️m getting a cold, great! 😒"
2,It is wise to choose your friends. 😒
2,@OwenG_Wrestles #ooc ...you’re the worst sort of person 😒
2,After the way today has gone i need to get drunk tonight 😒
2,@Steve_S_Bosch Yes I do 😒
2,@Kwen_B You’re due to go in the bin now 😒
2,"And you're still eating even on your avi 😒

Mai frend will you drop that drink now and start doing situps. 😒 https://t.co/49gHKzCtew"
2,When wala na gid just turned to wala wala na gid. 😒 i need patience and control.
2,"..sometimes I'm convinced Dot's hearing is not as super as other dogs, then I remember her Dalmatian side, they have selective hearing. 😒"
2,No point in knowing people who still ain't gone do shit for you 😒
2,Not the life I️ wanna live 😒 when someone likes you they give you space not suffocate you #sorrynotsorry https://t.co/wmtnZqJAkq
2,@chrianaxx @Shundua @mownetskii Lagi nalang daw tayo affected 😒
2,Where my shirt at 😒
2,@EzriaLover4Ever @ezriasexdrawer You don’t let us see enough of you to say that you too are a disaster 😒 it’s not fair 🙄
2,It’s not the day 😒
2,"If only celebrities could do for every students who beg for help here,what they doing for Tsibip, it would be a better SA really. 😒"
2,@TayTayTaeTae Ikr ! 😒 Ekdum correct bola 👍
2,When yu ask wats wrong nd she say “nothin” 😒 https://t.co/3AuDabYB3U
2,Eshe why is it sunny 😒
2,@OfficialHaman Bcz watching Maldivian p⃥o⃥r⃥n⃥s⃥t⃥a⃥r⃥s⃥ actors kissing is torturing our eyes. 😒
2,like im just bout to turn my phone off and lay down 😒
2,idk why i️m up so early 😒
2,@missmayn Except my kids who also mentioned that Selena Gomez is back with Bieber. 🙄😒 You're welcome 😂
2,"Everyone hates this manager 😒

Lazy fuck"
2,"I get headache trying to read long tweets, they turned twitter to WhatsApp 😒"
2,This weather would be perfect if I wasn’t writing today 😒
2,i hate when ppl be like “ losing me is a big L “ 😒 stfu you aint all that 🙄 for anything i took a fat ass W from yo… https://t.co/XHt9ey7cjC
2,No seriously can some write this paper for me im deadass not in the mood 😒
2,I️ hate feeling like I’m bothering people 😒
2,@_Treymia He Whine Too Much &amp; Be Showing Out In Public 😒
2,I hate this winter finale mess 😒
2,I rlly woke up thinking there was school today lol 😒
2,@SimplyM_E_ Seriously 😒
2,@Pro_sK @k_tasso I don’t get why yal are shocked... like @Pro_sK likes being that “extra” nigga 😒
2,Tired... I should sleep; but it’s my last day off and I don’t want to waste it sleeping. 😒 #stayawake #whattodothough
2,Leaving the south land mall and run into 3 “football players” at the light trying to collect donation money 😒
2,FUCKKK..... i shoulda got a wood 😒
2,@Jidee_ @bbellam All this meaning you are reading yet you won’t read ya books 😒
2,@95lethal no they didn’t lol. I’m just going down to listen on a case for school 😒
2,Took me a while to realise 🤓😒 https://t.co/jbCezpftXj
2,@burhanspeaks I am in the process. Not sure though 😒
2,Bout to bomb this Math Placement Test 😒 fuck
2,@RachelDanae_ Woooow 😒
2,Stressed without a FaceTime buddy 😒 fuckkkkk
2,I be hurt when i call and they decline my shit 😒 https://t.co/r66eHzOHHl
2,got no problems &amp; they coming baby 😒 but i can't take no break from this money baby 🤷🏾‍♀️🤑 #workflow
2,@JessicaLstemper So could say this to a few! It would be so satisfying! But I won't 😒 https://t.co/LlKXwW6eEC
2,Someone find her &amp; beat tf outta her pleasee 😒 https://t.co/AMxfHeGSMT
2,I hate that Spotify doesn’t have certain remixes or flips! SMH! 😒
2,@CousinSyl Turn it back off 😒
2,😒 ninguém merece isso SENHOR!
2,@RealSLK Sam. 😒
2,"Don’t you fucking lie to me, @Tinder. I haven’t matched in 84 fucking years. 😒 https://t.co/2117iYEswj"
2,I guess everyone has their price 😒 https://t.co/c5XtP1TETq
2,I don’t think there’s a day where me &amp; my mom don’t fight 😒
2,when u love her too much that u let her steal ur caption in a photo 😒
2,"At the salon, the lady takes my ponytail out and yells “mucho pelo”. 😒 DONT start, all you’ll gettin is $40!!!"
2,Let me go and watch Johnsons 😒
2,@zac1bar @sonnlich @Karnythia @davidcarper @mousferatu @JessieNYC Food isn’t a free market though. Nice try. 😒 govt… https://t.co/gbJUSQbsMp
2,@postpolitics It's like a child denying that they ate cookies when their face is full of crumbs. 😒 I know that Trum… https://t.co/nWcrvHe3vO
2,I’m lucky if I even eat much tho since I’m usually making calls 😒
2,Somehow gusto ko pumasok and idk why 😒
2,@RadnRadioactive Aw no that's his loss! He has no idea what he's missing 😒 anyway I have my bias with almost same e… https://t.co/rFEb4PrMdS
2,I hate saying no to my dad 💔 but I can't be at a diabetes seminar on my birthday 😒
2,This girl needs to wake up so she can get ready for nursery. But she is deep in her sleep 😒
2,"Now that I finally understand you, I am less impressed with what you have to say. 😒"
2,"Damn, Rafa fans....you can be such 💩s sometimes 😒 https://t.co/i86CVe2N6l"
2,How are you gunna tell me https://t.co/2hc5Ayw50l is down when I’m choosing my classes 😒
2,See who is talking 😒 https://t.co/uMLFcuQbwp
2,@ilove_kiddc Am I smashing??? 😒 https://t.co/LHcdrgzEHN
2,@ChinnyHonk 😂. Let's just be glad he escaped 😒
2,@Frohggy @SoaR_Days @DareUltra 😒
2,i️ miss my boyfriend and i️ was just with him earlier today 😒
2,@isntthatkamarii I️m tired of surprises 😒
2,Tried it! 😒 https://t.co/vSTWtrHDza
2,@CHIICOPRI u gotta smart mouth 😒
2,"If i see one more video with these tone deaf, no melody, Alvin &amp; the chipmunk sounding ass girls tryna rap.. 😒"
2,There’s sadness &amp; there’s depression ... &amp; then there’s both 😒
2,And I️ better hear this shit on #NM4 I️ swear if this is another feature I’m tf done😂😒 https://t.co/gfudVjgd5f
2,"@RedLunaPixie Damn . ""Cheerio Two-In-A-Row"" 😒"
2,Dang My Homeboy Gon’ To Work 😒
2,hate how it takes foreverrrrrr to floss when you have braces 😒
2,@HefCHCHNews Demon &amp; Satan ... perfect 😒
2,@TheVinnette Idk but I call nia bitches behind her back 😒
2,I really hate dramas 😒
2,@xLuminant_ Yeah to bad the designer stopped designing 😒
2,I’m just trying to go home and finish editing my video 😒
2,"Muthafuckas be livin w they parents w no job, no bills, &amp; still on they parents phone plan talkin bout they strugglin 😒"
2,It's too much shit going on out here for y'all niggas NOT to be listening to y'all girlfriends 😒 a hard head make a soft ass tho 🤷🏽‍♀️💯
2,why my account keep getting locked 😒
2,Especially with Jeff Fucking Flanagan looking for a reason to throw his damn flag at our face. 😒
2,I’m catching a cold 😒
2,So AKA is also cashing in on Cassper’s concert 😒 hmmm ok!🤷🏽‍♀️
2,rudely awoken by people shouting outside my window 😒
2,@JazzmineColey 🙃 Good For You! Lmaoooo that’s why I got put on it in the first place ... but ya know... these niggas 😒
2,I hate it when ppl pretend to be what they’re not... I can see through that shit a thousand miles away 😒
2,Omg I really gotta start potty training Ailani's shitty booty 😒
2,This iPhone X is so small 😒
2,i forgot its friday and that there's a bajillion people at the airport tonight 😒
2,Destructive Hands 😒
2,If only 😒 https://t.co/z6pybfe2V0
2,Ugh Kevin is at it again 😒 kevining in his keviness this stupid coin collector
2,No moves 😒
2,Giving an 80lb+ German Shepherd a bath inside is not ideal. I’m soaked 😒
2,@grlidc Every time i see a post it ends with that 😒
2,It’s way passed Kaaliyah bed time bruh . 😒
2,"I really am trying to get my fucking life back together. You aren’t helping. God, you’re so selfish. 😒"
2,Apparently one of my actors hasn't been at rehearsal all week. 😒 (I signed him in on Sunday/Monday.) https://t.co/sz259NVKaO
2,"They always say that It's your choice to be happy or upset, and I chose to be upset 😒"
2,It's always the bearded ones huh 😒 https://t.co/s48j6k800t
2,@MyCameraReady 😒 why must i get the eye
2,My brother &amp; his girlfriend always going out to parties &amp; stuff &amp; leaving me here like I'm not his girlfriend age 😒
2,"""Swiftly""...? After how many decades of the industry knowing this was happening but looking the other way?  😒 https://t.co/0YhoOSap51"
2,"😒 You know how behaviours are normalised through language and social interaction?????????????? Your ""innapropriate/… https://t.co/HDqONVxbZz"
2,Banna ba mo Jhb ba rata free pass to everything. Motho ke hona le kopana setse a ti inviter to ur place okare ke ko Meat Lounge 😒
2,i hate this shit 😒 https://t.co/jEgnHMEyYg
2,@more_ak @Kimmmm_n No cuz then you'll end up tweeting about how much you miss your long hair 😒
2,Really tho gays complicate shit way too much 😒
2,I’m sick of this a with the box thing 😒
2,Possesive fans are so annoying af. Much more annoying if they're older than today's generations 😒
2,Single every other day I’m tired of this shit 😒
2,Bros! You're bored 😒 https://t.co/KZ7gT2TVTa
2,all i need rn is a big hug that’ll crack my back 😒
2,How many more sleeping pills do I have to swallow for you to stay longer at least in my dreams? 😒
2,Even with the pay i have i can’t afford living on my own in California to expensive 😒
2,Cmon Garth.. 😒
2,"Tomorrow I must wear a full face of make up. If all these Lagos babes can handle the heat, why can't I ? 😒 https://t.co/1UZHKlXkS0"
2,"Life tip: 

Don't ask me to ""chill"" when you can tell that I am outraged. 😒"
2,I Have No One To Talk To 😩 Kiara Not Texting Back. Bresha Out &amp; About 😒.
2,Thank you #Lyft for screwing me tonight. 😒
2,@wheresshelly @tania_price72 @_Just @freodockers 😒
2,It was a #doe party Thursday night. I wish our #trailcam time was programmed right. 😒Hoping they will make their ro… https://t.co/l2Lp7MQk2m
2,It must be nice to have somebody down for u 😒
2,@atyahmurrose Pero you like it right? 😒
2,3rd time getting called little today and it’s not even 12 yet 😒
2,My two off days be long ASF 😒 I be ready to go back to work
2,"@taermanis I agree El, Some shippers tend to take it too far and it makes me mad 😒"
2,Real talk. I have some chunky ass hands. 😒
2,#MorningDeDifool se ronge les ongles 😒
2,"@Wezpower Possible, bcp de gens ont une plug de type ""fell off the truck"" 😒"
2,"@rlthingy 😒

wkwkwk itu sih"
2,Meu whatsapp bugo 😒
2,@SutorausuMJen 😒 i only got.... 4
2,"@piaranada @VoltaireTupaz Well, if someone had a MassComm degree they would know exactly what Rappler is. Psst, not social media. 😒"
2,We don't have time for that 😒 https://t.co/m9zAWMLroS
2,Aww and this 😒 https://t.co/FXZ25lSLeI
2,"100% Dying Of Boredom, Why Do My Friends Have To Work Different Shifts To Me 😒"
2,"@Adaugo_____ Lying for no reason irks me soul 🙄 like I can respect a good lie but you lied to me, poorly, but also unnecessarily 😒"
2,Nigga calls me 5 minutes after we separated from the gas station. im like nigga wtf 😒
2,Lol with all those harsh tackles ? 😒 https://t.co/OZnx1uYV5O
2,What ? I had like 97% attendance 😒 https://t.co/bzYuYNU4JZ
2,You too sleep on King of My Heart for me 😒 https://t.co/Wl3lNjcCLl
2,$125 to get my retainer replaced 😒
2,Should’ve got food. 😒
2,It gets dark so fucking early 😒
2,"i have to catch myself when I say "" I miss my nigga "" 😒 but he ain't my nigga 🤷🏽‍♀️."
2,Wish i was otp rn 😒
2,who’s son ? 😒 LMAO https://t.co/xIdwPgprg7
2,I thought iOS 11.1.1 was pose to fix this A &amp; question mark in a box shit 😒
2,Damn-it... I just had to lay a guy off... 😒
2,They always crying for attention 😒 https://t.co/13F17kDDuX
2,"@Deestt_ 😒😒😒😒😒how long, pick me up after 😩"
2,@gxjennifer Tell me about it 😒
2,And he doesn't have to put effort like me everyday😒 https://t.co/4uQb1iLNuG
2,#Bucs wearing red on Sunday...but how are they going to use the heat to their advantage? 😒
2,I got the type of momma that a kidnap yo baby from you &amp; get mad wen u want yo OWN damn baby 😒 lady love kids &amp; b so happy wen ppl pregnant
2,Alberto Carne Asada... I don’t find this amusing at all... 😒 https://t.co/fXrFQfbyVv
2,These bitches wanna fuck me im convinced 😒
2,White people need to stop making shit up. We don’t have words for ‘yes’ and ‘no’ in Mandarin. 😒 https://t.co/uRCyyTdogX
2,The level of policing at LA metro stations is getting so out of control! They're checking your Tap card at every stop 😒
2,@auldyboy @RichyMac That hurts Iain a scorguie boy myself 😒
2,@SarahCurlhy Saaameee 😒 When I'm talking with someone I feel sometimes like I'm talking to the wall 'cause talking to myself is way better
2,No you can’t spend the night... 😒 tf.
2,Kam birthday party 500 for 2hrs 😒 man he better have a blast on god or Ima blast his ass tf 😂😩
2,really hating my stomach 😒
2,Selfish betul 😒
2,My mom deadass put up the Christmas tree... 😒
2,I hope @brennan_elliott doesn't watch @IamLaceyChabert get romantic.  I don't want him to get upset!  😒 https://t.co/EXitIOUY8K
2,"Why did me &amp; my son have to take a long late nap ... now we’re still up, wide awake 😒"
2,It's fine it's just 6am and I haven't slept yet. 😒
2,@itzyxoxo_ @Snapchat I was having a conversation with these people over an hr ago and the names keep popping up 😒 I… https://t.co/n9AFohCnFk
2,Like seriously 😒 https://t.co/ve5869VSe2
2,I literally hate sweating it's so yucky 😒
2,Bro this I shit is annoying af 😒 how do I fix it?
2,@ShahidsWeirdo @Sudharsan_ak Yeah I miss him 😒Though he is annoying 💀
2,@YourBoy_TK You guys used  to be such a problem 😒
2,😒 Lol they not even dumb https://t.co/9CMLlPWzWO
2,I swear mfs some damn hypocrites 😒
2,@EngA7R 😒
2,I need to get my followers back up 😒
2,"Siiiii who cares!? 😒 
#FUCKYOU #dibujo #drawing #draw #blancoynegro #blackadnwhite #whocares #art #arte https://t.co/vaqtP4F9v9"
2,Wow. Can't even edit one word on my summary for my @LinkedIn profile. Wow. 😒
2,What’s up with yo 😒
2,@Kocka_ It would be better if they vote for the EMA's but whatever 😒
2,@Numnumm__ Hi theek 😒
2,"My Snapchat name is from like middle school and the name is unacceptable, I want to change it 😒 lol"
2,"@Twitter 
Where my 280 characters at 😒"
2,To fly drones legally you have to understand how to read FAA aeronautical charts. 😒 📖 The things… https://t.co/h4IAwkyIV4
2,"@TomSteyer @realDonaldTrump Wow, a third of a percent. That's plainly the will of the people. 😒

You lost by the ru… https://t.co/wwFIlgrMKT"
2,@RoadTripTV When I was little me and my sister had fish. But hers actually did eat mine 😒
2,I miss my baby 😒
2,@felicityhartexo I hoping the crematory forgot to send them 😒
2,@ayakat_  i hate the fact you never text ya sis back 😒
2,Oms I’m so annoyed 😒
2,"""I study zoology""

""Cool! So which zoo you gonna work in?"" 😒 https://t.co/LMLTi8Y1wO"
2,"HOLLYWOODS’ skeletons are coming out of the closet. Nothing surprises me anymore.  😒

 https://t.co/2pkv3TsokI"
2,The fact that I have to dress nice today is killing me 😒
2,its snow a lil bit and hoes dont know how to act driving  😒
2,Everything going fucking left man 😒
2,I just wanna feel appreciated 😒
2,I Jst Wanna Isolate Myself From Everyone 😒
2,"The Australia Vs Honduras #wcq match is in 4.5 hours. 

That gives me enough time to regret why I didn't go to sleep sooner 😒"
2,@ZeeNewsBihar It will help to fight against pollution ..... people please take it seriously 😒 stop the construction… https://t.co/SiatsyX7dA
2,How are you going to work at Starbucks in be rude 😒
2,Boy stop lying on yo dick smh 😒 https://t.co/orbRlDuMkY
2,"In just one snap, it's gone. 😒"
2,Awe. Was supposed to go to Georgia for thanksgiving 😒
2,@Dub954 What is wrong 😒
2,@AanarchistT 😒
2,@dpeachesb why did you unlike it you ugli 😒
2,This fucking case is so tight I can’t take it off 😒
2,Anyone else in the league gets tossed for doing this bit since it's LeBron he gets praised. smh 😒 https://t.co/6o9m93N8WX
2,Jerry Springer got some bad ass actors! 😒
2,Trying to figure out wtf my bf is doing 😒
2,😒 I really can't tweet anything on this app without having some random disagree
2,My Curls Dropped 😒 Now My Hair Just Wavy 🙄
2,"@MyranBinninger @gr8tjude Of course! And he’s going to run for something, just wait and see! He’s got feelers out! 😒"
2,Soooo mad I’m not getting a tattoo anytime soon 😒
2,I have no source of weed and it's killing me 😒 #T
2,Words of affirmation is what I’m not getting 😒
2,I'd love to... Shame it doesn't go to Epsom 😒 https://t.co/DG8TbOyqzc
2,Problem is we still decided to go back to Tshoswane after everything we have been through as a nation! 😒
2,"@NiaMAGA3X Horrified by his treatment of an innocent, pre-born young lady! Remove Mitt from the public square! 😒"
2,@melissaginty13 I think it's worldwide. Mine said 10th this morning but 12th now 😒
2,@_Heres__Johnny_ You son of a bitch🤦🏼‍♀️😝 made a teepee ⛺️ w/o me 😒😒
2,This lady need to turn her music off while we are laying down trying to go to sleep 🛏 😒
2,Why are my comments on Facebook showing up as weird symbols and shit 😒
2,Mad cs southern university gon be at tsu tomorrow &amp; I’ll be in Memphis 😒
2,Man wants his gf to lose weight for him. Has a partner ever tried to change something about you? 😒 #TinoCochinoRadio https://t.co/OUHNToLHFs
2,This can't beee 😒😭😢 https://t.co/sMZtqxQtqb
2,@spaceycayceee 😒 I need answers!!
2,Absolutely hate texting. Shit be hella boring 😒
2,This is why i sleep with the TV on. I would of been sleep 😒
2,@NoahBensi THANK YOU! I haaaate when that happens with the resin 😒
2,Nothing I hate more than working weekends 😒
2,I was born in 99' and will be attending the very first screening. Sit tf down somewhere 😒 https://t.co/xS7dJUXX6w
2,Dorian lil cell phone go get his ass whooped 😒 he keep hanging up in my face🤦🏽‍♀️
2,Cancer men ain’t shit 😒 should have known that from my ex 😭😭😭
2,I used to 😒
2,@Jeffrey_Len A bot. 😒
2,Sc playin man got me feeling ppl texting me then I see it's the stupid glitch 😒
2,Someone stole my charger 😒
2,@NicoleFetchko Move to tx you get all the seasons in one day from 45-94 😒 it gets old quick I miss the cold
2,"Cool, so the update that was supposed to fix the autocorrect issue doesn’t actually fix it for me 😒"
2,@haydrury It’s pretty but I hate the cold 😒
2,@cashewsandeggs I despair. 😒 so y should men have to suffer with creepy dudes? Equality right? Burn ur bra and stuf… https://t.co/i6pKV8Jkg3
2,times like this all i need is one thing. 😒
2,Netflix on that nut shit 😒
2,@iAshwin_ @deepika_999 ethachum oru language concentrate pani work paniruknum 😒
2,Get disappointed.. everytime 😒
2,When your busy as fuck &amp; people keep texting/calling 😒
2,Let’s just power through this holiday season. 😒
2,Can't even roll in peace 😒
2,@chrislhayes I need no reminder! 😒
2,@makeupbykey We do man...I was thinking about it all today and I’m like why tf did we have go through the dumbest bs 😒
2,Already regret buying my bf cod 😒
2,Trying finish blowing snap up and it keep exiting out 😒
2,Stop hiding your feelings 😒
2,@Quarters722 Dude honestly good for you I️ just need to get into it 😒
2,CommonCrypt-OMG why isn’t it a module 😒
2,@cabbageptchgrl 🙄 so you don't even know 😒
2,And I don’t wanna buy another MUFE foundation because them bitches be throwing shades over Rih makeup line 😒
2,@judith_february Aaahhhhhh. The future 😒
2,@_guyexe_ I hate 😒
2,"@Al_RamBro Yes, bastards took it away for two days 😒"
2,@dav_bi And here I was thinking I was special 😒
2,Paid £3.50 for the worlds worst porridge 😒 would've rather thrown my money down the drain.... #meh
2,Tell me about 😒 https://t.co/NurUPIroUB
2,I had to be the mf pedestrian 🚶‍♂️😒 https://t.co/JwepYCLYA4
2,"@bangtan92j HAHAHAHAHAH IKR- i mean like.. yeah.. shrugs. If you keep calling me kid, i will call you oldman in here geez. 😒"
2,I’ve lost damn near 70 pounds and boys still be curving my thick ass 😒
2,I FEEL LIKE I SHOULD BE VERIFIED EVEN DOE I AINT GOT DAT MANY FOLLOWERS 😒
2,@MyLovesAfonso Aula 😒
2,@avuyangwenda But it's not as big as the sports in the that thread 😒
2,@iamdayoII What’s happening there 😒
2,VH1 tryna make me feel bad for Lily! 😒 #BlackInKChi  😩 she still annoying
2,We can't even have visitors cause of these kids 💀I can just imagine going with them to the restaurant 😒
2,Just hope I'm over this damn cold by then 😒
2,"@myspaceghost @CDoomjester @isaacwilliams Did I say 6.30? More like 7, but I'm enroute 😒"
2,Question - will a cotton top shrink suddenly after half a dozen washes?? #can'tbeweightgain 😒
2,@MarkFerris199O It’d be a lot better if you followed me on Twitter😒😂 I’m on standby and bored 😐
2,Fixed my screen and of course my iPhone was like locked for 21 million minutes 😒
2,I can't believe sb took my wallet 😒
2,Guess I'll spend my own money today... 😒
2,This lil girl need to go to sleep cause I have no reason to be up right now 😒
2,Hopefully I can get off early tonight fr tho cause a nigga tired.  😒
2,I'm tired of being nosey &amp; not being able to see shit bc y'all put y'all shit on private.. For what 😒
2,You don’t follow me but stay meddling 😒
2,@carlooh22 @Thurlly1 😒😒 epa de mache nn mbay dlo 😩 uh chanseuz toi 🤦🏻‍♀️
2,I️t’d be cool to be listening to #Reputation right now but too bad @taylorswift13 isn’t let it be released in @Spotify... 😒
2,I've got Netflix but no one to chill with 😒
2,I’m so ready for my foot to heal so I can  dance at 😒 💃🏼
2,"🐥Gain Followers Fast🐥

Retweet this
🐦 Follow everyone who retweets 🐦

#GainWithTeamCaramac

😒🤥☹️😪"
2,Carry ur tears away from here 😒 https://t.co/DTkO42kzIf
2,@kekkitchen @MarkACollett @ErikTheHeathen White farmers ain't the only ones here you need ya chill 😒
2,i already can't sleep in 😒
2,Now I know what dudes feel like. Seen a dude who’s body was amazingggg 😍. Face was trash though😒. Im so mad 😂
2,@Alyssa_Stoy Come home I need a friend to be lazy and eat food with 😒
2,"@unclelukereal1 @OmarKelly sir, we are NOT used to winning. 😒"
2,"I’m the type of friend that goes above and beyond for my friends, but they never do the same for me 😒"
2,Everybody think I'm rich til I go to breaking down my fxcking bills 😒
2,I literally just bought this phone 3 months ago. 😒
2,@KCFreshInc @JakobCavin @Cameron_P24 @Chase_Lea10 Wow chase is actually hanging out? Wowwww 😒
2,"@tpaindior1 @LarissaBulong This life no dey joke with me at all ! Always tall ngas, weti !!! Na by force ? 😒"
2,@DaeJaeTrsh Duh majority of babyz right now are supporting sonamoo 😒 what kind of 'fan' is that
2,@Tshegokiie Give me your number or imma call my sis to beat your ass 😒
2,I'm getting so tired of always having nightmares 😒
2,When you think your Uber driver is waiting for you to get inside 😺 but he's actually waiting for his app to load 😒😒
2,No one at my house pays attention to me 😒
2,back to square one 😒
2,"can you please not bring your service dog in, cause i can’t pet him. 😒"
2,What a dream! 😒
2,It’s like I️ shouldn’t have left my bed because non of my professors wanted to come I️ see 😒
2,Ughhhhhhhhhhh grown ass niggas and all these damn excuses 😒
2,my brother left with my Ghirardelli caramels in the car 😒
2,It's to early for all this work thing and I'm getting a headache 😒
2,@_tinala I just think they're really reaching with the story lines now 😒
2,I bought the Xbox one elite controller for $150 and that mfer stop working on me 😒 I'm going back to gamestop and g… https://t.co/bQL5Cwq8bo
2,I️ always wanted to plan a trip with my friends but we never go through with the plan 😒
2,@ImBrettRossi Wow 😒
2,@GetYourselfEntd So ATM's can now swallow 😒 https://t.co/vs6W6DP5DT
2,Really fucking hating this module 😒 hand in date is on my birthday too lol
2,Bruh wtf is wrong with people I️ woke to bullshit 😒
2,Trip attim 😒
2,"@raztweets @EE @ThreeUK @tescomobile @VodafoneUK @virginmedia Hey @O2, where is mine? 😒"
2,@cyeof @yeojingoo997 @lebibleenes 😒
2,blows my mind how bad some people want to see you fail. smh. 😒
2,"@adisadeniji Just because I was thinking about you during work - so much that you inspired an essay?

I'm heartbroken. 😒"
2,@RiotSupport @LeagueOfLegends Missing my skins 😒
2,@ATVIAssist i didn’t receive my divisions pack and nazi zombies camo on world war 2 😒
2,My co worker has the nerve to blow up my phone cause he has to work an hour after I️ get there 😒 mind you her lives next door 🤨
2,It’s 3 and I’ll I can think of is that I want waffles wt chicken strips 😒
2,Wait a minute...... WTF IS THIS?!? 😒😒😒😒😒😒 https://t.co/9WQSsROoZP
2,@kay_grace1 ohh right bloody brit shows 😒
2,Fuck I'm so mad I didnt win the raffle for the fucking 11's 😒
2,@Madahi What about me? 😒 are we still brunching this Sunday?
2,Me no likey 280 characters 😒
2,and mf bouta go 😒 i’m sickud!!! https://t.co/crKhJp2AcK
2,@abbrielle_marie @abbrielle_marie clearly you haven’t lived 😒
2,Dranknon an empty stomach...and can’t even throw up to feel better 😒
2,@theneedledrop I’m not falling for this bait melon 😒
2,when im up jeremiah sleep when im sleep he up 😒 like can we win !!
2,@hulu_support why do you have episode 1-4 and 6 but not episode 5 of the eleven 😒
2,@heathergtv @worldchmps @taylorswift13 Now where are u when zayn won the mtvema for best look he beat your Harry and Taylor swift 😒
2,So much wow right now 😒
2,"Yo people need help, you got’em w/ no hesitation. When you need yo people, they wanna put their damn hand out #TheFuckingNerve 😒"
2,I Want Some Company 😒
2,My dog is 14 pounds and takes up 3/4 of my bed 😒 we all know who runs this house....
2,Told Michael months ago I wanted to go to EDCO.... guess where he’s going this weekend 😒
2,James Forrest taking far to long to release the ball 😒
2,@MarickMinoza @carmeloveeee Iyang? 😒
2,Done put his ass to sleep 😭 didn’t even get a goodnight kiss 😒😂 . Anyways goodnight
2,@Diddypop_Dev @THEKIDMERO @desusnice @nyknicks @sixers I found it myself thanks to nobody here 😒 https://t.co/iT6rgrA61B
2,Didn’t know I️ was so tired I’m still sleepy 😒
2,"@SinghBitesh @anantgoenka #ShameOnIndianExpress
😒"
2,Done spilled burrito juice all over my damn pants 😒
2,I love having a dream that makes me so sad I wake up crying 😒
2,Forgot to water all the plants Fukd up 30k worth a weed man 😒 @bcmoneyman86
2,@HOLA_MELLITO He most certainly did 😒
2,Pride is such a stupid thing 😒
2,"When you wanna cuss but your letter l turns to I️ so now your shit looks like: “I️ hate your bitch ass, I️ wish I️ never met you” 😒 Right..."
2,I’m bouta be lonely af 😒 while everybody go game
2,"@premierleague @SouthamptonFC The good old days where we went forward, not like the last 2 seasons, sideways and backwards 😒"
2,@mimushkiss_93 I just heard one of her songs and all the time I thought it was Nicky Minaj 😒 lol
2,I️ really want to go to the game tomorrow 😒
2,"This bitch gonna have me come to her house for my baby shit and not even be home, like don’t play with me dumbass 😒"
2,@MereMortal01 @buuddyy99 bohot taiz ho 😒
2,I should probably smoke and get my emotional ass back to sleep 😒
2,Caaaaanny stand some folk at the moment like 😒
2,People who are all for #FillUpFnbStadium are spending to make it happen and your fave wants to be paid to showup? Please guys 😒
2,@Americaslilbro You ain’t lying 😒
2,📷 These fake cows don’t move. Not even on a stock loop like the fake sheep do in Windenburg. 😒 https://t.co/t5dey7dYoY
2,"@S1dharthM Wondering will I be lucky dis time to get a reply from u 😒
#AskSid"
2,@ShameIessPosts I’m not feeling him 😒
2,I hate boys 😒
2,@Raimbow_fuck 😒 https://t.co/lDDlIzL96v
2,I️ hate winter 😒 shit makes my nipples hurt
2,@BrandleeC Thought we were friends 😒
2,@kaymactavish our president has 700+ charges against him 😒 https://t.co/Q9RSluTWka
2,Chunky but funky ✌🏻 For the dude who told me I couldn't post pics like this and have children 😒 https://t.co/ClUvsSXezL
2,When you've been up since 8am ready to go out for the day and your boyfriend is still sleeping 😒
2,"Clearly lots of people love this tweet.

All I hear when I read it, though, is #NotAllMen

😒 https://t.co/Ie9tbakNIu"
2,Gshit I’m just tryna treat somebody daughter right but the ones that don’t deserve my attention keep wasting my time 😒
2,Then she says it was ironed.. is the help part of the taxi strikes?! She getting too comfortable 😒 https://t.co/EHZclr33ev
